,Liquidity_Samples
3016,1.498276407409671e+25
3017,1.5224789672288134e+25
3018,1.5372725932198986e+25
3019,1.495197952383916e+25
3020,1.5141614614010492e+25
3021,1.4704631597749994e+25
3022,1.4749210819947525e+25
3023,1.4807932877432574e+25
3024,1.5172613569475487e+25
3025,1.5535087016748448e+25
3026,1.4906635684827897e+25
3027,1.4942898992620553e+25
3028,1.4886243120891584e+25
3029,1.5890535180826611e+25
3030,1.4837546575178534e+25
3031,1.473904325542581e+25
3032,1.4563772909948186e+25
3033,1.4321520390893138e+25
3034,1.4809511715115976e+25
3035,1.4463230470827937e+25
3036,1.5262317506299427e+25
3037,1.4352846537357278e+25
3038,1.5547370098139247e+25
3039,1.5078415388293018e+25
3040,1.5195989298229523e+25
3041,1.539554886314512e+25
3042,1.4743807696464013e+25
3043,1.5005403666217334e+25
3044,1.4492097702741166e+25
3045,1.4342710869823554e+25
3046,1.528778569838104e+25
3047,1.5956805209332698e+25
3048,1.452646024307656e+25
3049,1.4510446631510478e+25
3050,1.4779103749148876e+25
3051,1.5228605822928489e+25
3052,1.5566417778500136e+25
3053,1.4821355906489856e+25
3054,1.5127188760950925e+25
3055,1.4892451027554468e+25
3056,1.4574489359000183e+25
3057,1.4876065482049032e+25
3058,1.4654976432657155e+25
3059,1.4985436798667764e+25
3060,1.651922518680338e+25
3061,1.4879359768844136e+25
3062,1.4613037059158843e+25
3063,1.5137562746754552e+25
3064,1.5217696128088755e+25
3065,1.4916710498720673e+25
3066,1.475970499090177e+25
3067,1.478052612172332e+25
3068,1.494991275941966e+25
3069,1.4366897290458257e+25
3070,1.5038168512895432e+25
3071,1.4530787514548082e+25
3072,1.5751496079581377e+25
3073,1.4496935519513145e+25
3074,1.5016184517707107e+25
3075,1.4145350419714099e+25
3076,1.5578770125863127e+25
3077,1.5091653542712787e+25
3078,1.4071476056891423e+25
3079,1.5259754095269695e+25
3080,1.4287201832503083e+25
3081,1.4730146524684045e+25
3082,1.5319688708820047e+25
3083,1.5318760442777512e+25
3084,1.4066090351847155e+25
3085,1.4889527936844344e+25
3086,1.510943243059425e+25
3087,1.4482995291216095e+25
3088,1.5060376334184256e+25
3089,1.4751610215619578e+25
3090,1.4278918373339052e+25
3091,1.4767426045227658e+25
3092,1.5061702722112102e+25
3093,1.4530568514596183e+25
3094,1.4810423696175233e+25
3095,1.45877137862275e+25
3096,1.4726591154506376e+25
3097,1.519263589119473e+25
3098,1.4742530418309119e+25
3099,1.3916981152729863e+25
3100,1.53059563248492e+25
3101,1.4829487459983485e+25
3102,1.4359050309401495e+25
3103,1.5981872921618355e+25
3104,1.4680269201641256e+25
3105,1.5262981944674061e+25
3106,1.5029422121832367e+25
3107,1.5755870658226322e+25
3108,1.4452229091634525e+25
3109,1.5064702420315547e+25
3110,1.4233884166414162e+25
3111,1.4662690206685035e+25
3112,1.527344885338272e+25
3113,1.5153758147398727e+25
3114,1.516707559046507e+25
3115,1.5041033182591583e+25
3116,1.4622136257200218e+25
3117,1.473637728053484e+25
3118,1.4581173904102894e+25
3119,1.4486432810213963e+25
3120,1.5431131176250241e+25
3121,1.4727799230165352e+25
3122,1.4751550953671003e+25
3123,1.4719010107303873e+25
3124,1.4853302027039168e+25
3125,1.3903515050621549e+25
3126,1.4983642685150028e+25
3127,1.4305062866408984e+25
3128,1.5400094330493092e+25
3129,1.5126308704018543e+25
3130,1.553716031032027e+25
3131,1.513971694891884e+25
3132,1.4761305222250938e+25
3133,1.4176357344666814e+25
3134,1.5633213437730018e+25
3135,1.4751330735138451e+25
3136,1.491130648090264e+25
3137,1.4952599578034412e+25
3138,1.4643388071228643e+25
3139,1.5447881472264405e+25
3140,1.4272336454062862e+25
3141,1.4948888038140837e+25
3142,1.4758733858146394e+25
3143,1.4827182115522204e+25
3144,1.4839412251380077e+25
3145,1.5519691892459215e+25
3146,1.4921468825668506e+25
3147,1.4636572881958648e+25
3148,1.4718314020564376e+25
3149,1.4124440869009343e+25
3150,1.479251702858734e+25
3151,1.5039982176144114e+25
3152,1.4684110983640363e+25
3153,1.5390739124003174e+25
3154,1.4608043912002877e+25
3155,1.431106736826798e+25
3156,1.4700370163564875e+25
3157,1.5494041187140777e+25
3158,1.4660255424143658e+25
3159,1.523877866128754e+25
3160,1.5416338220780326e+25
3161,1.5429315203469031e+25
3162,1.5646437885493302e+25
3163,1.45972490819815e+25
3164,1.512883783701575e+25
3165,1.5435931093979419e+25
3166,1.4316585414940655e+25
3167,1.4879573134709698e+25
3168,1.4805451621667464e+25
3169,1.544484222641831e+25
3170,1.487136585251847e+25
3171,1.5020895034673694e+25
3172,1.5232214360665628e+25
3173,1.46234244894008e+25
3174,1.5381481148828256e+25
3175,1.5094416065049235e+25
3176,1.5017636605665078e+25
3177,1.4852757565090023e+25
3178,1.4778854059140908e+25
3179,1.4196416969286618e+25
3180,1.5264686325970367e+25
3181,1.4130167344421536e+25
3182,1.4856775197345495e+25
3183,1.4578896071123158e+25
3184,1.4542993332494408e+25
3185,1.5342056227716478e+25
3186,1.470688520032608e+25
3187,1.4817072008816304e+25
3188,1.5124111540354232e+25
3189,1.4143852910482651e+25
3190,1.4628986037939552e+25
3191,1.4791928685933198e+25
3192,1.4614733790357378e+25
3193,1.4992652229672995e+25
3194,1.5027507450407581e+25
3195,1.5346345682321352e+25
3196,1.4646228717111885e+25
3197,1.517917172904486e+25
3198,1.5336955681145422e+25
3199,1.4662873344115126e+25
3200,1.4866695411130993e+25
3201,1.5088694769496714e+25
3202,1.5221169726155412e+25
3203,1.4508725734049733e+25
3204,1.4915820824211387e+25
3205,1.5576821417265744e+25
3206,1.4745366088227813e+25
3207,1.4652890914280266e+25
3208,1.53766318973129e+25
3209,1.4769519787005317e+25
3210,1.4857598922273437e+25
3211,1.4522950689711683e+25
3212,1.433673803498759e+25
3213,1.4844700136346917e+25
3214,1.533328369859793e+25
3215,1.5002567928191664e+25
3216,1.578956195898728e+25
3217,1.517095764858593e+25
3218,1.5319019594405004e+25
3219,1.5194863270058458e+25
3220,1.5938588703772172e+25
3221,1.5178638934087744e+25
3222,1.4931481711460641e+25
3223,1.5311898717467567e+25
3224,1.5427611515623018e+25
3225,1.4696078503756753e+25
3226,1.4974298083709225e+25
3227,1.4910011856893159e+25
3228,1.4669181905261437e+25
3229,1.5393132201036083e+25
3230,1.4957177400809671e+25
3231,1.474055044167812e+25
3232,1.5107418173367393e+25
3233,1.4370245956325017e+25
3234,1.482643679016555e+25
3235,1.503645421147634e+25
3236,1.530397290639181e+25
3237,1.4918818801959453e+25
3238,1.4953920902107498e+25
3239,1.4021709727170052e+25
3240,1.5064506126554416e+25
3241,1.4675189314100043e+25
3242,1.457725514710528e+25
3243,1.4981491744328993e+25
3244,1.4132483963250707e+25
3245,1.5022902631379138e+25
3246,1.5221862108393182e+25
3247,1.476082712209703e+25
3248,1.514946447588744e+25
3249,1.5524957486059184e+25
3250,1.490694900105195e+25
3251,1.4022141505014864e+25
3252,1.4301418805365042e+25
3253,1.483601735011282e+25
3254,1.5062384426934732e+25
3255,1.5396864586371655e+25
3256,1.5444099465028469e+25
3257,1.4493695633447049e+25
3258,1.5016742287137208e+25
3259,1.539058241938693e+25
3260,1.4804383002324997e+25
3261,1.4409112073052507e+25
3262,1.4557669370919384e+25
3263,1.4979959473863575e+25
3264,1.4706533087227057e+25
3265,1.5748906179779852e+25
3266,1.5225732050150432e+25
3267,1.6218342038389364e+25
3268,1.4626799104655315e+25
3269,1.487577433184561e+25
3270,1.503591033693546e+25
3271,1.4800022194860835e+25
3272,1.4316133178936485e+25
3273,1.4804540468586034e+25
3274,1.5456031852050306e+25
3275,1.5062272216159636e+25
3276,1.4384157720917485e+25
3277,1.4730750443115386e+25
3278,1.5305945229881319e+25
3279,1.4685251257450477e+25
3280,1.5112342810711458e+25
3281,1.5008668637558205e+25
3282,1.4965810274953201e+25
3283,1.51479164529825e+25
3284,1.4727428920388802e+25
3285,1.526444510081229e+25
3286,1.4808885039109869e+25
3287,1.4966565949740989e+25
3288,1.4619458700383132e+25
3289,1.3890029521989363e+25
3290,1.4837898033120613e+25
3291,1.472147026347186e+25
3292,1.5711931229754068e+25
3293,1.504281291832621e+25
3294,1.5000049389957692e+25
3295,1.5430562644647175e+25
3296,1.5042173739919854e+25
3297,1.5050387265621937e+25
3298,1.418451311573803e+25
3299,1.522136349107497e+25
3300,1.5779752754300979e+25
3301,1.4637698658824416e+25
3302,1.4788227452869186e+25
3303,1.4827552566796602e+25
3304,1.4529855602848366e+25
3305,1.529633142918966e+25
3306,1.5576811824798029e+25
3307,1.4297591465142199e+25
3308,1.5304963464296137e+25
3309,1.5132256533429915e+25
3310,1.511704228780308e+25
3311,1.5265604552664261e+25
3312,1.4940521325676738e+25
3313,1.5076212019539412e+25
3314,1.4656983928908064e+25
3315,1.4952958860348658e+25
3316,1.4800689324840138e+25
3317,1.493478096038372e+25
3318,1.5184964987861203e+25
3319,1.4271792761377355e+25
3320,1.4974225418890495e+25
3321,1.5486013956133378e+25
3322,1.4442768166830813e+25
3323,1.5208432795801093e+25
3324,1.566793850409801e+25
3325,1.442945475595334e+25
3326,1.5534577019450545e+25
3327,1.491418867472826e+25
3328,1.4721535207942643e+25
3329,1.4050222272434603e+25
3330,1.512834076091149e+25
3331,1.5392542113293694e+25
3332,1.509688842456185e+25
3333,1.4569500975253104e+25
3334,1.4596862109498341e+25
3335,1.4205851247584178e+25
3336,1.5298531955801044e+25
3337,1.4043466049183874e+25
3338,1.4427515556824903e+25
3339,1.566817305396805e+25
3340,1.516404388753997e+25
3341,1.5124176005931396e+25
3342,1.4811876272250994e+25
3343,1.4971210958979946e+25
3344,1.4781053905684497e+25
3345,1.4560943675072736e+25
3346,1.5076625763695294e+25
3347,1.551173695338141e+25
3348,1.5896343655170519e+25
3349,1.5369032149756826e+25
3350,1.4827742343166344e+25
3351,1.4205920621142445e+25
3352,1.4680444349468334e+25
3353,1.5059309232315104e+25
3354,1.507948789554524e+25
3355,1.4512774065013175e+25
3356,1.5124063993651638e+25
3357,1.5178226189208801e+25
3358,1.40516744783295e+25
3359,1.5104059271039177e+25
3360,1.5071928234492905e+25
3361,1.5009023122031537e+25
3362,1.5498783365954595e+25
3363,1.457240863534799e+25
3364,1.4640057326258102e+25
3365,1.5419638676250766e+25
3366,1.5032985897599706e+25
3367,1.4592733249056083e+25
3368,1.502772504755942e+25
3369,1.4908234410379515e+25
3370,1.4015906368082796e+25
3371,1.5016115372183717e+25
3372,1.5444770876579615e+25
3373,1.5220772541635038e+25
3374,1.5120337430249248e+25
3375,1.4242406388137881e+25
3376,1.4707299750427936e+25
3377,1.5237305457096888e+25
3378,1.440470327194937e+25
3379,1.5275579775072471e+25
3380,1.4431853638698445e+25
3381,1.4301712981457998e+25
3382,1.546446912968484e+25
3383,1.52682520619776e+25
3384,1.5439473765948336e+25
3385,1.4735831123650073e+25
3386,1.541583345125034e+25
3387,1.5181329756835586e+25
3388,1.503746438376221e+25
3389,1.504548162217581e+25
3390,1.5071417648819566e+25
3391,1.443815997336686e+25
3392,1.5545075591531696e+25
3393,1.5174006102212904e+25
3394,1.5338390009436007e+25
3395,1.5051053328818754e+25
3396,1.5410800071930985e+25
3397,1.4409812206702006e+25
3398,1.5425555788637173e+25
3399,1.5210996181911466e+25
3400,1.5050788525450209e+25
3401,1.439118294811679e+25
3402,1.4870524793735202e+25
3403,1.5259916785217788e+25
3404,1.4446199347186914e+25
3405,1.4736904226426787e+25
3406,1.5232228279575108e+25
3407,1.478699278812481e+25
3408,1.4126555883107414e+25
3409,1.4802659716281516e+25
3410,1.4978914962143484e+25
3411,1.4823345595726983e+25
3412,1.4996546578378062e+25
3413,1.448251886471952e+25
3414,1.4912254222096302e+25
3415,1.5234848190416338e+25
3416,1.4512787928912638e+25
3417,1.5588347780487134e+25
3418,1.5122022290919876e+25
3419,1.5121310181757394e+25
3420,1.5483446831242541e+25
3421,1.5064448096282318e+25
3422,1.5455567003157839e+25
3423,1.4970101216721639e+25
3424,1.4996823191682275e+25
3425,1.3995840131431356e+25
3426,1.475570629803349e+25
3427,1.4932608390335783e+25
3428,1.512505692226313e+25
3429,1.538178936891765e+25
3430,1.5488955223648116e+25
3431,1.461760644261328e+25
3432,1.5869293362165684e+25
3433,1.5094762646273545e+25
3434,1.4980744886932303e+25
3435,1.5864152150511882e+25
3436,1.5098196011191642e+25
3437,1.5124198479647453e+25
3438,1.4988550402790865e+25
3439,1.5722684362361655e+25
3440,1.459422477702793e+25
3441,1.563321040135447e+25
3442,1.4214773088596734e+25
3443,1.4860825249207458e+25
3444,1.5453926192040742e+25
3445,1.450760116260693e+25
3446,1.510241345347923e+25
3447,1.544469727715627e+25
3448,1.4191410720022847e+25
3449,1.4708348395811898e+25
3450,1.4441197836149503e+25
3451,1.4987121640769318e+25
3452,1.5280983063053342e+25
3453,1.4779685112602617e+25
3454,1.5669032547428471e+25
3455,1.5039512240003393e+25
3456,1.4556948398301402e+25
3457,1.5017435013813697e+25
3458,1.4529445662655223e+25
3459,1.5299483871504285e+25
3460,1.5014465162438433e+25
3461,1.3890034036339283e+25
3462,1.4544693507440823e+25
3463,1.5102094545532823e+25
3464,1.4552037999068983e+25
3465,1.4702511479657166e+25
3466,1.4755504958637528e+25
3467,1.4521415082098342e+25
3468,1.4784739036490548e+25
3469,1.6055216977998163e+25
3470,1.5210220737969493e+25
3471,1.4857570009753412e+25
3472,1.4397825913292214e+25
3473,1.5405887864145195e+25
3474,1.527774059681326e+25
3475,1.4479054010989246e+25
3476,1.4283116915011873e+25
3477,1.5213185203929067e+25
3478,1.5335285036618502e+25
3479,1.5215211333344286e+25
3480,1.4243092617594752e+25
3481,1.4537861001157475e+25
3482,1.5022289919174674e+25
3483,1.464074593920234e+25
3484,1.4653348113289848e+25
3485,1.489530042804671e+25
3486,1.4535044074042636e+25
3487,1.5205256873594035e+25
3488,1.6034590803311693e+25
3489,1.5737083842728944e+25
3490,1.5102507495027152e+25
3491,1.497521957903035e+25
3492,1.4515506446679442e+25
3493,1.4807956968591474e+25
3494,1.5748006443282368e+25
3495,1.4930602545816145e+25
3496,1.4358938999483925e+25
3497,1.5193186391724142e+25
3498,1.4861605145539923e+25
3499,1.486476273914484e+25
3500,1.5210078561011087e+25
3501,1.4796918785606365e+25
3502,1.5152238379446772e+25
3503,1.4446998614930696e+25
3504,1.4901187619310474e+25
3505,1.4783618644608842e+25
3506,1.5082874099044528e+25
3507,1.4929634889266005e+25
3508,1.5068553978939045e+25
3509,1.4941821697133129e+25
3510,1.537372471033417e+25
3511,1.4988572104833617e+25
3512,1.4774578309824905e+25
3513,1.4796171406399141e+25
3514,1.5216806459023437e+25
3515,1.4669832099371601e+25
3516,1.512472127509966e+25
3517,1.4947915147033203e+25
3518,1.5519217101434994e+25
3519,1.516785106882688e+25
3520,1.5242178356190746e+25
3521,1.5035926221982091e+25
3522,1.4664254350076648e+25
3523,1.5055534939778378e+25
3524,1.5242017639387682e+25
3525,1.479555553824129e+25
3526,1.527156781583759e+25
3527,1.4939870206368842e+25
3528,1.4333600495937448e+25
3529,1.474266841577868e+25
3530,1.5031308859309445e+25
3531,1.487136361736229e+25
3532,1.5016069836055115e+25
3533,1.5398114148335485e+25
3534,1.4903746152191804e+25
3535,1.4998554291693855e+25
3536,1.4837545767491753e+25
3537,1.509284088245934e+25
3538,1.4809595648997279e+25
3539,1.4659721004132315e+25
3540,1.4685544934709306e+25
3541,1.5246801426704906e+25
3542,1.4659192491503712e+25
3543,1.4787489351234873e+25
3544,1.4946162636825934e+25
3545,1.4733376633252815e+25
3546,1.4271111110630802e+25
3547,1.4402852621119015e+25
3548,1.474291197369091e+25
3549,1.4458778096210243e+25
3550,1.4817178974153944e+25
3551,1.548816511885245e+25
3552,1.4862680463894115e+25
3553,1.5025172230002694e+25
3554,1.393048640929546e+25
3555,1.5639602249617797e+25
3556,1.4512430213186233e+25
3557,1.5249422999955463e+25
3558,1.5392912238178422e+25
3559,1.4512051061969174e+25
3560,1.5183217442290903e+25
3561,1.4999528709587093e+25
3562,1.593150958922604e+25
3563,1.504372288083618e+25
3564,1.4939096680951211e+25
3565,1.466742316957762e+25
3566,1.5126210607113288e+25
3567,1.5034805026456054e+25
3568,1.514013512144309e+25
3569,1.5524894333840967e+25
3570,1.497956409073563e+25
3571,1.4401348386303422e+25
3572,1.5689808487038924e+25
3573,1.505318929734818e+25
3574,1.3900373354825866e+25
3575,1.3802830501266877e+25
3576,1.530454307509996e+25
3577,1.4646426565468316e+25
3578,1.555267365622045e+25
3579,1.3906316673906224e+25
3580,1.5032735140184935e+25
3581,1.5068186581510037e+25
3582,1.5156125586668467e+25
3583,1.4524448514367262e+25
3584,1.4910346443280768e+25
3585,1.5188098285928585e+25
3586,1.5159487546121545e+25
3587,1.5194405064242513e+25
3588,1.5215917033081893e+25
3589,1.4272520265160632e+25
3590,1.4701654367553663e+25
3591,1.4344325487121048e+25
3592,1.5066001795419233e+25
3593,1.4964147937106754e+25
3594,1.4301704152670514e+25
3595,1.4079960678355921e+25
3596,1.4837045034535473e+25
3597,1.4976525997096293e+25
3598,1.4500260175899318e+25
3599,1.4653884980640603e+25
3600,1.4916913853402301e+25
3601,1.4805975794262247e+25
3602,1.500020287282855e+25
3603,1.5330599605124868e+25
3604,1.5646346623219222e+25
3605,1.4868763724978988e+25
3606,1.3981349008298405e+25
3607,1.565610221667481e+25
3608,1.5235897997618172e+25
3609,1.466671534001032e+25
3610,1.5857447877136294e+25
3611,1.4811674232345946e+25
3612,1.5386650289751861e+25
3613,1.4687592949858016e+25
3614,1.4315139617832172e+25
3615,1.529359214193654e+25
3616,1.4649434827888393e+25
3617,1.535217171596686e+25
3618,1.4924157075417382e+25
3619,1.4833679025060234e+25
3620,1.4970207341770372e+25
3621,1.4896700176774095e+25
3622,1.5817703536508247e+25
3623,1.4828149841668026e+25
3624,1.5159710490659517e+25
3625,1.534878126384582e+25
3626,1.5276104658283973e+25
3627,1.5163334065821312e+25
3628,1.4864674954698e+25
3629,1.6119070544962401e+25
3630,1.4609935742277827e+25
3631,1.4839280373592623e+25
3632,1.4776636927970217e+25
3633,1.5126533039767094e+25
3634,1.484433158543614e+25
3635,1.4722113092209995e+25
3636,1.5146610886611605e+25
3637,1.5050553999803943e+25
3638,1.4833346212702423e+25
3639,1.5669854859437129e+25
3640,1.487726273178568e+25
3641,1.4578265072481977e+25
3642,1.494865211398098e+25
3643,1.5172069656793004e+25
3644,1.5172598108898084e+25
3645,1.4475175521756049e+25
3646,1.5334481531415134e+25
3647,1.4477478497668009e+25
3648,1.5336301109182284e+25
3649,1.4610853866568227e+25
3650,1.4342987048206775e+25
3651,1.4843209673138046e+25
3652,1.565500242031593e+25
3653,1.4790790161345592e+25
3654,1.4425036771329582e+25
3655,1.378483055711946e+25
3656,1.4724380537288493e+25
3657,1.547701511561972e+25
3658,1.5424071416871349e+25
3659,1.5004691126581748e+25
3660,1.4936659404576317e+25
3661,1.5183147811672346e+25
3662,1.5168645236303907e+25
3663,1.5352387804538451e+25
3664,1.4799526716711e+25
3665,1.564010049482907e+25
3666,1.5174440297660052e+25
3667,1.5483030838499103e+25
3668,1.6115444920062818e+25
3669,1.4636762476948415e+25
3670,1.4870320435851425e+25
3671,1.4823332821023072e+25
3672,1.4798654578598214e+25
3673,1.4546106121598605e+25
3674,1.5129904761766196e+25
3675,1.4995110501219295e+25
3676,1.5403815709516888e+25
3677,1.566621781455366e+25
3678,1.4647594115920696e+25
3679,1.4841600502891918e+25
3680,1.5277324477350086e+25
3681,1.4515687886378272e+25
3682,1.5207198511466982e+25
3683,1.497982657116464e+25
3684,1.5147381782181307e+25
3685,1.552094829747998e+25
3686,1.511117711683987e+25
3687,1.5717995973569915e+25
3688,1.5122624630707147e+25
3689,1.5984675922680164e+25
3690,1.475858506699459e+25
